Database,MDBDir,Path,TableName,FileType,PartitionKey,PartitionValue,SourceURI,DownloadPolicy,ExpectedSHA256,ArchiveType,ArchiveMember,Delimiter,ReaderOptions,SourceProvider,SourceRelease,SourceLicense,CitationURL,SourceNotes,AccessMode,AccessRequirements,ApproxRows,ApproxColumns,DatasetName,SourceComponent,Group,Large
NHANES,remote/nhanes/dietary,DR1TOT_E.xpt,DR1TOT,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DR1TOT_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Total Nutrient Intakes, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR2IFF_E.xpt,DR2IFF,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DR2IFF_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Individual Foods, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR2TOT_E.xpt,DR2TOT,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DR2TOT_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Total Nutrient Intakes, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DRXFCD_E.xpt,DRXFCD,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DRXFCD_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Interview Technical Support File - Food Codes. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DRXMCD_E.xpt,DRXMCD,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DRXMCD_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Interview Technical Support File - Modification Codes. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS1IDS_E.xpt,DS1IDS,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DS1IDS_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS1TOT_E.xpt,DS1TOT,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DS1TOT_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS2IDS_E.xpt,DS2IDS,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DS2IDS_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS2TOT_E.xpt,DS2TOT,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DS2TOT_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DSQIDS_E.xpt,DSQIDS,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DSQIDS_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Supplement Use 30 Day - Individual Dietary Supplements. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DSQTOT_E.xpt,DSQTOT,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DSQTOT_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Supplement Use 30-Day - Total Dietary Supplements. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR1IFF_F.xpt,DR1IFF,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DR1IFF_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Individual Foods, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR1TOT_F.xpt,DR1TOT,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DR1TOT_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Total Nutrient Intakes, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR2IFF_F.xpt,DR2IFF,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DR2IFF_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Individual Foods, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR2TOT_F.xpt,DR2TOT,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DR2TOT_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Total Nutrient Intakes, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DRXFCD_F.xpt,DRXFCD,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DRXFCD_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Interview Technical Support File - Food Codes. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DRXMCD_F.xpt,DRXMCD,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DRXMCD_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Interview Technical Support File - Modification Codes. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS1IDS_F.xpt,DS1IDS,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DS1IDS_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS1TOT_F.xpt,DS1TOT,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DS1TOT_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS2IDS_F.xpt,DS2IDS,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DS2IDS_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS2TOT_F.xpt,DS2TOT,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DS2TOT_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DSQIDS_F.xpt,DSQIDS,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DSQIDS_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Supplement Use 30 Day - Individual Dietary Supplements. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DSQTOT_F.xpt,DSQTOT,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DSQTOT_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Supplement Use 30-Day - Total Dietary Supplements. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DTQ_F.xpt,DTQ,xpt,survey_cycle,2009-2010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DTQ_F.xpt,if_missing,,,,,,CDC/NCHS,2009-2010,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Screener Questionnaire. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR1IFF_G.xpt,DR1IFF,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DR1IFF_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Individual Foods, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR1TOT_G.xpt,DR1TOT,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DR1TOT_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Total Nutrient Intakes, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR2IFF_G.xpt,DR2IFF,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DR2IFF_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Individual Foods, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DR2TOT_G.xpt,DR2TOT,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DR2TOT_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Interview - Total Nutrient Intakes, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DRXFCD_G.xpt,DRXFCD,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DRXFCD_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Interview Technical Support File - Food Codes. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DRXMCD_G.xpt,DRXMCD,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DRXMCD_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Interview Technical Support File - Modification Codes. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS1IDS_G.xpt,DS1IDS,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DS1IDS_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS1TOT_G.xpt,DS1TOT,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DS1TOT_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS2IDS_G.xpt,DS2IDS,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DS2IDS_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DS2TOT_G.xpt,DS2TOT,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DS2TOT_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DSQIDS_G.xpt,DSQIDS,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DSQIDS_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Supplement Use 30 Day - Individual Dietary Supplements. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
NHANES,remote/nhanes/dietary,DSQTOT_G.xpt,DSQTOT,xpt,survey_cycle,2011-2012,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DSQTOT_G.xpt,if_missing,,,,,,CDC/NCHS,2011-2012,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary,Dietary Supplement Use 30-Day - Total Dietary Supplements. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Dietary,nhanes,FALSE
